PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",detailed,4240,5.3,2.669,3.44,40.76,84790,7.1,21.36,25.7,33.79,46.49,66.72,44440,53450,70280,96700,138770,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1099,"Life Scientists, All Other",detailed,120,17.4,0.073,1.3,46.68,97090,15.3,26.5,33.08,35.8,66.38,77.49,55120,68800,74470,138070,161180,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2012,Physicists,detailed,130,6,0.085,0.71,51.9,107960,9.4,25.83,28.75,44.86,67.51,88.21,53740,59800,93320,140410,183470,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2021,Atmospheric and Space Scientists,detailed,190,15.5,0.117,1.68,41.33,85960,8,22.98,29.52,39.94,50.29,63.26,47800,61410,83070,104590,131580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2031,Chemists,detailed,710,15.2,0.445,0.72,36.09,75060,5.4,19.01,24.51,32.23,45.86,57.15,39540,50990,67040,95400,118870,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1800,9.8,1.134,1.89,38.98,81070,4.7,22.12,27.38,36.62,48.24,60.61,46010,56960,76160,100330,126070,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,750,12.5,0.47,2.17,40.94,85160,4.9,22.61,27.04,37,51.46,68.57,47020,56250,76960,107040,142630,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2043,Hydrologists,detailed,170,28,0.107,2.37,44.43,92410,6.7,31.41,35.39,40.5,53.9,65.27,65330,73610,84250,112110,135760,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2099,"Physical Scientists, All Other",detailed,150,1,0.096,0.71,50.11,104220,2.3,33.82,43.41,49.2,57.37,66.68,70340,90280,102330,119330,138700,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3011,Economists,detailed,120,8.8,0.073,0.53,48.66,101200,3.7,30.53,39.91,47.15,56.43,66.69,63500,83020,98060,117370,138710,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3022,Survey Researchers,detailed,140,32.5,0.085,1,28.83,59960,8.9,16.11,19.34,27.89,37.77,45,33520,40230,58020,78560,93610,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3031,"Clinical, Counseling, and School Psychologists",detailed,850,7.8,0.535,0.7,34.91,72610,3.3,23.86,27.92,33.35,38.3,47.72,49620,58080,69360,79670,99260,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3039,"Psychologists, All Other",detailed,190,13.9,0.119,1.26,42.38,88140,4.3,21.66,39.09,44.93,50.04,56.43,45060,81310,93450,104090,117370,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3041,Sociologists,detailed,50,0,0.032,1.58,34.6,71970,2.7,25.37,27.42,31.31,41.42,48.62,52770,57030,65120,86160,101120,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3051,Urban and Regional Planners,detailed,1060,6,0.669,2.7,40.93,85140,1.7,29.65,34.67,40.47,47.04,53.29,61680,72120,84170,97840,110840,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3091,Anthropologists and Archeologists,detailed,90,33.4,0.055,1.19,35.25,73320,6.3,22.85,26.96,34.21,43.41,49.48,47520,56070,71150,90290,102920,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3094,Political Scientists,detailed,80,20.9,0.05,1.12,38.28,79610,4,24.97,27.92,36.57,46.11,55.64,51930,58070,76070,95920,115730,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3099,"Social Scientists and Related Workers, All Other",detailed,420,15.8,0.263,1.01,32.34,67270,4,20.95,24.78,29.75,38.58,47.46,43570,51540,61890,80240,98710,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4011,Agricultural and Food Science Technicians,detailed,**,**,**,**,23.3,48470,9.7,14.98,16.36,18.51,32.85,36.24,31170,34020,38490,68320,75380,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4021,Biological Technicians,detailed,1740,5.5,1.094,2.06,21.56,44840,3.2,15.44,17.27,20.53,24.35,30.45,32110,35920,42690,50660,63330,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4031,Chemical Technicians,detailed,250,26.4,0.155,0.33,21.54,44810,6.2,13.43,15.93,20.78,24.9,32.52,27930,33140,43220,51800,67640,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4061,Social Science Research Assistants,detailed,240,8.7,0.151,0.71,21.69,45110,2.7,15.37,17.09,20.19,23.99,30.92,31970,35550,41990,49910,64320,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,180,31.2,0.113,0.48,26.92,55980,4.2,19.88,21.5,24.08,33.14,38.38,41340,44720,50090,68930,79830,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4092,Forensic Science Technicians,detailed,170,3.7,0.108,1.03,33.37,69400,1.9,25.1,29.36,33.8,37.7,43.26,52200,61080,70310,78420,89980,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4093,Forest and Conservation Technicians,detailed,130,0,0.084,0.39,18.28,38020,1.9,13.23,14.84,16.61,20.57,26.07,27510,30880,34560,42790,54220,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,560,14.1,0.352,0.72,24.78,51550,2.7,16.39,19.61,24.01,29.12,34.7,34080,40800,49940,60580,72180,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-0000,Community and Social Service Occupations,major,17430,4.1,10.973,0.76,24.13,50190,1.9,13.83,17.3,22.62,29.18,37.36,28760,35990,47050,60690,77710,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,1340,19.5,0.845,1.3,18.41,38290,3.7,11.85,14.65,17.78,21.88,24.67,24650,30470,36970,45510,51320,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,1990,4.9,1.253,0.67,28.53,59350,1.5,20.36,24.26,28.55,33.71,37.33,42350,50460,59390,70120,77640,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1013,Marriage and Family Therapists,detailed,70,30.5,0.044,0.17,21.53,44790,7.5,14.57,16.92,20.71,24.41,30.19,30300,35200,43080,50780,62790,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1014,Mental Health Counselors,detailed,1520,9.8,0.958,0.96,21.41,44540,2.6,13.6,15.91,20.22,24.92,31.91,28290,33090,42050,51830,66360,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1015,Rehabilitation Counselors,detailed,1950,11.2,1.23,1.68,22.85,47530,10,12.61,14.97,18.4,26.6,42.76,26220,31140,38280,55330,88930,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1019,"Counselors, All Other",detailed,230,17,0.144,0.71,23.86,49620,5.6,15.05,17.32,22.16,28.97,36.23,31300,36020,46100,60260,75350,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",detailed,2420,9,1.523,0.72,23.39,48650,2.5,15.79,19.51,23.22,27.3,30.85,32840,40580,48310,56770,64180,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1022,Healthcare Social Workers,detailed,1460,17.9,0.921,0.81,31.72,65980,4.9,18.2,25.49,31.43,39.09,45.89,37860,53020,65380,81310,95450,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,detailed,1050,11.3,0.661,0.81,27.47,57130,3.6,15.84,18.46,25.82,32.7,44.99,32940,38390,53700,68010,93580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1029,"Social Workers, All Other",detailed,260,7.9,0.164,0.39,32.2,66980,6.3,19.56,26.84,32.87,38.94,41.37,40690,55830,68380,80990,86040,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1091,Health Educators,detailed,600,8.2,0.379,0.92,28.03,58290,4.2,16.63,19.95,25.95,34.88,43.93,34590,41490,53980,72550,91380,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,590,4.5,0.369,0.59,28.93,60170,4.5,20.78,24.59,27.25,33.2,39.95,43230,51150,56690,69050,83090,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1093,Social and Human Service Assistants,detailed,2220,8.5,1.4,0.54,20.05,41700,1.9,14.44,16.45,19.05,22.93,27.79,30040,34230,39630,47700,57810,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1094,Community Health Workers,detailed,400,19.9,0.254,0.69,19.13,39780,4.7,11.61,15.36,17.86,21.43,24.54,24140,31940,37140,44580,51050,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1099,"Community and Social Service Specialists, All Other",detailed,740,16.1,0.466,0.71,20.14,41890,6.9,9.72,12.94,18.9,26.58,32.43,20220,26920,39310,55280,67460,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2011,Clergy,detailed,180,13.7,0.111,0.32,33.96,70630,5.9,21.66,26.31,32.57,37.72,44.36,45040,54730,67740,78460,92260,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2021,"Directors, Religious Activities and Education",detailed,90,15.4,0.06,0.41,30.91,64290,9.2,15.28,20.42,31.48,42.31,48.27,31770,42460,65470,88010,100400,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2099,"Religious Workers, All Other",detailed,310,15.2,0.192,3.27,15.63,32500,12.1,9.65,9.66,13.24,17.56,23.36,20080,20090,27550,36520,48580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-0000,Legal Occupations,major,12900,2.6,8.118,1.06,52.71,109640,3.9,21.77,30.01,43.4,66.68,94.62,45290,62420,90270,138700,196810,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1011,Lawyers,detailed,7590,3.4,4.779,1.08,66.45,138220,4.5,31.7,41.03,58.61,79.32,#,65930,85340,121900,164990,#,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1012,Judicial Law Clerks,detailed,230,0.1,0.144,1.5,27.29,56770,2.3,20.61,22.43,24.63,31.23,38.56,42870,46660,51220,64950,80200,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,120,0,0.076,0.74,51.81,107760,2.1,35.8,41.31,49.19,56.43,81.92,74470,85930,102320,117370,170400,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,90,33.8,0.06,1.33,35.67,74190,13.1,11.93,21.48,34.76,47.62,64.14,24810,44680,72300,99050,133410,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,410,3.7,0.257,1.32,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2011,Paralegals and Legal Assistants,detailed,3200,10.7,2.014,1.02,31.16,64810,3.5,17.98,25.15,30.22,36.95,45.47,37410,52310,62850,76850,94580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,570,25.1,0.358,0.92,24.63,51230,4,15.85,18.34,23.28,29.44,35.87,32970,38140,48420,61230,74600,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2099,"Legal Support Workers, All Other",detailed,470,9.7,0.297,0.93,32.22,67020,4.7,17.89,24.01,29.37,40.03,50.22,37220,49940,61090,83270,104460,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,76860,1.4,48.382,0.79,28.55,59380,8.2,14.61,18.22,24.98,33.6,40.38,30400,37890,51950,69880,83980,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1011,"Business Teachers, Postsecondary",detailed,570,12.6,0.36,0.61,*,95400,18.5,*,*,*,*,*,43250,50110,63090,121180,191500,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1021,"Computer Science Teachers, Postsecondary",detailed,360,20.6,0.224,0.97,*,86060,12.2,*,*,*,*,*,46540,55990,76100,103110,149890,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,460,4.3,0.287,0.77,*,86600,14.5,*,*,*,*,*,45120,53350,67260,113420,152300,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1032,"Engineering Teachers, Postsecondary",detailed,530,1.9,0.333,1.23,*,116240,3.1,*,*,*,*,*,56450,81740,109310,143540,181050,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1042,"Biological Science Teachers, Postsecondary",detailed,600,4.8,0.378,1.04,*,99400,12,*,*,*,*,*,47370,56530,79650,125140,176270,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,220,7.1,0.14,1.81,*,100560,7.8,*,*,*,*,*,49150,71130,99860,126250,153430,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1052,"Chemistry Teachers, Postsecondary",detailed,240,6.6,0.15,0.99,*,81890,13,*,*,*,*,*,44960,52020,61460,95880,156310,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1053,"Environmental Science Teachers, Postsecondary",detailed,80,12.6,0.05,1.27,*,129560,9.6,*,*,*,*,*,55050,63810,125170,175170,203720,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1054,"Physics Teachers, Postsecondary",detailed,240,4.8,0.153,1.51,*,91480,10.5,*,*,*,*,*,47170,56170,77010,118690,155150,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,100,11.8,0.066,1.63,*,87610,5.3,*,*,*,*,*,52950,64800,79270,102660,130690,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,110,4.4,0.069,1.07,*,83370,3,*,*,*,*,*,45840,55650,74350,101460,127700,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1063,"Economics Teachers, Postsecondary",detailed,90,12.4,0.058,0.62,*,98210,19.4,*,*,*,*,*,42680,49340,65390,126030,194000,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1064,"Geography Teachers, Postsecondary",detailed,40,2.1,0.027,0.9,*,83850,2.3,*,*,*,*,*,42510,48920,69770,119450,147540,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1065,"Political Science Teachers, Postsecondary",detailed,270,6.3,0.171,1.43,*,91180,5.6,*,*,*,*,*,45630,56680,80590,118260,158280,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1066,"Psychology Teachers, Postsecondary",detailed,400,14.5,0.251,0.94,*,75050,5.3,*,*,*,*,*,43490,51540,61840,87300,122910,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1067,"Sociology Teachers, Postsecondary",detailed,130,8.6,0.08,0.77,*,79210,11.4,*,*,*,*,*,44180,52610,64190,99480,136410,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,140,16,0.086,0.91,*,74650,5.4,*,*,*,*,*,44090,52180,67220,84500,117370,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1071,"Health Specialties Teachers, Postsecondary",detailed,3290,0.9,2.074,1.56,*,158830,6,*,*,*,*,*,72980,101040,143950,196380,#,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,560,7.5,0.354,0.88,*,79460,7.6,*,*,*,*,*,45020,53470,76460,100870,121450,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1081,"Education Teachers, Postsecondary",detailed,420,17.1,0.263,0.63,*,99440,7.6,*,*,*,*,*,43350,55140,73930,106390,#,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1082,"Library Science Teachers, Postsecondary",detailed,80,5.1,0.051,1.46,*,97280,5.2,*,*,*,*,*,50170,69610,89930,115860,141550,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,**,**,**,**,*,58690,12.1,*,*,*,*,*,36170,42200,49280,65700,87980,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1112,"Law Teachers, Postsecondary",detailed,150,6.1,0.098,0.86,*,106850,7.7,*,*,*,*,*,35990,44390,92490,155610,197110,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1113,"Social Work Teachers, Postsecondary",detailed,150,4.5,0.092,1.09,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,1000,17.5,0.63,0.89,*,72110,6.2,*,*,*,*,*,42290,48190,60000,85500,111880,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1122,"Communications Teachers, Postsecondary",detailed,210,8,0.133,0.66,*,61370,9.7,*,*,*,*,*,41700,46360,54620,67110,91420,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,600,6.4,0.378,0.74,*,64960,8.1,*,*,*,*,*,42480,48100,57900,74720,99640,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,300,10,0.192,0.94,*,67330,4.2,*,*,*,*,*,41790,48850,59990,79060,109070,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1125,"History Teachers, Postsecondary",detailed,180,14.1,0.115,0.74,*,74580,9.3,*,*,*,*,*,42940,50060,64540,92390,125470,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,190,17.4,0.12,0.72,*,75080,8.1,*,*,*,*,*,41920,48040,63380,85450,128490,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1191,Graduate Teaching Assistants,detailed,640,0,0.401,0.42,*,51570,3,*,*,*,*,*,39410,43880,51270,58360,62620,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,140,17.5,0.086,0.7,*,53410,3.9,*,*,*,*,*,36010,42660,49930,61370,75320,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1194,"Vocational Education Teachers, Postsecondary",detailed,2330,14.2,1.467,1.77,29.74,61870,3.7,17.63,21.9,27.4,35.85,46.75,36670,45560,57000,74560,97240,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1199,"Postsecondary Teachers, All Other",detailed,410,5.3,0.256,0.18,*,82230,4.8,*,*,*,*,*,44030,55600,74190,100560,133160,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2011,"Preschool Teachers, Except Special Education",detailed,4360,12.5,2.745,1,15.98,33240,2.8,11.68,13.16,15.51,18.36,21.71,24290,27370,32250,38190,45160,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2012,"Kindergarten Teachers, Except Special Education",detailed,2440,5.9,1.537,1.43,*,59570,1.7,*,*,*,*,*,42150,49390,60640,71010,77280,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2021,"Elementary School Teachers, Except Special Education",detailed,9810,2.6,6.178,0.62,*,62250,1,*,*,*,*,*,45010,53720,63970,73110,78500,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,3650,14.5,2.3,0.52,*,63000,1.3,*,*,*,*,*,46080,54240,64420,73440,78810,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2023,"Career/Technical Education Teachers, Middle School",detailed,110,0.8,0.072,0.79,*,63780,1.2,*,*,*,*,*,46200,55050,66380,74000,78570,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,5200,3.9,3.273,0.46,*,64200,0.8,*,*,*,*,*,48150,56200,66310,74210,78950,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,800,3.7,0.501,0.88,*,64230,0.9,*,*,*,*,*,46170,55750,67170,74600,79060,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2051,"Special Education Teachers, Preschool",detailed,190,3.5,0.121,0.6,*,62320,1.3,*,*,*,*,*,47770,54520,62500,72050,78080,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1130,1.5,0.713,0.53,*,61840,0.9,*,*,*,*,*,45930,53570,62380,72070,77990,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2053,"Special Education Teachers, Middle School",detailed,410,1.1,0.257,0.4,*,61910,0.9,*,*,*,*,*,46040,53630,62520,72130,78050,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2054,"Special Education Teachers, Secondary School",detailed,750,1.7,0.471,0.5,*,63060,0.9,*,*,*,*,*,47800,54990,64020,73080,78470,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2059,"Special Education Teachers, All Other",detailed,60,30.1,0.036,0.13,*,57120,4.8,*,*,*,*,*,37640,51290,57640,65140,74680,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,1310,10.1,0.823,1.96,25.08,52160,2.9,17.55,20.89,25.16,29.15,33.51,36500,43450,52340,60640,69700,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3021,Self-Enrichment Education Teachers,detailed,3480,10.5,2.189,1.34,23.04,47930,4.4,13.11,16.21,21.75,28.24,34.23,27280,33710,45250,58740,71200,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,3260,14.7,2.054,0.98,*,42210,6.3,*,*,*,*,*,27060,30430,36980,47100,62260,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3098,Substitute Teachers,detailed,5500,1.2,3.46,0.8,20.03,41660,2.1,16.02,17.68,20.24,22.62,24.05,33310,36770,42090,47050,50030,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4011,Archivists,detailed,80,11.2,0.051,1.24,30.79,64040,3.9,19.32,22.16,28.25,40,46.9,40180,46090,58760,83190,97550,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4012,Curators,detailed,120,16.6,0.074,0.93,32.72,68050,3.6,19.54,22.56,29.42,40.65,53.88,40650,46920,61190,84550,112060,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4013,Museum Technicians and Conservators,detailed,130,16.6,0.082,1.05,23.82,49540,3.2,14.85,19.13,22.62,27.17,34.45,30880,39790,47050,56520,71660,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4021,Librarians,detailed,1580,2.3,0.992,1.08,34.43,71610,1.5,25.71,31.15,34.59,37.99,43.35,53490,64800,71940,79030,90180,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4031,Library Technicians,detailed,1330,2.9,0.836,1.26,21.95,45650,2.2,16.18,19.13,21.86,24.58,29.01,33640,39790,45470,51130,60330,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9031,Instructional Coordinators,detailed,1000,7.9,0.631,0.6,33.4,69470,3.5,21.7,26.38,32.11,37.5,46.53,45130,54870,66800,78000,96770,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9041,Teacher Assistants,detailed,13400,4.7,8.433,0.94,*,34470,2.9,*,*,*,*,*,25050,29000,34110,38500,46230,True,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9099,"Education, Training, and Library Workers, All Other",detailed,1260,10.9,0.79,1.1,27.91,58050,4.8,18.19,21.52,26.79,33.13,38.83,37830,44770,55720,68910,80780,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,30490,3.7,19.191,1.42,29.51,61370,2,12.26,17.58,26.68,37.51,49.12,25510,36560,55500,78030,102160,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1011,Art Directors,detailed,630,22.5,0.397,1.54,50.47,104990,2.9,32.58,40.62,48.06,59.45,74.75,67770,84490,99970,123660,155490,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1012,Craft Artists,detailed,120,8.7,0.078,2.16,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,320,17.8,0.204,2.49,30.47,63380,10.6,13.18,16.6,31.03,42.17,49.7,27410,34530,64540,87700,103370,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1014,Multimedia Artists and Animators,detailed,1600,19.5,1.009,4.75,37.04,77040,3.8,20.5,26.39,37.29,45.56,54.02,42640,54890,77560,94760,112350,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1019,"Artists and Related Workers, All Other",detailed,50,31.3,0.033,0.67,28.26,58770,4.9,13.61,17.49,29.2,36.08,41.37,28320,36380,60740,75040,86040,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1021,Commercial and Industrial Designers,detailed,300,10.8,0.188,0.83,38.52,80120,4.7,19.77,27.73,38.23,48.27,59.14,41120,57670,79520,100410,123000,,
