AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,290,15.7,0.147,0.46,NA,30.72,63890,4.1,21.48,24.63,28.98,34.43,40.83,44670,51220,60280,71620,84930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,**,**,**,**,NA,18.36,38200,4.9,16.07,16.98,18.51,19.83,22.06,33420,35320,38490,41250,45890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,1240,6.5,0.634,0.56,NA,28.82,59940,1.4,22.06,25.22,28.53,31.82,36.88,45880,52460,59330,66190,76700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,120,35.3,0.059,0.33,NA,22.7,47220,4.9,16.48,18.52,22.17,25.5,31.4,34280,38530,46110,53030,65310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,34470,9.5,17.625,0.87,NA,22.61,47020,1.1,15.12,17.06,20.29,25.75,32.55,31440,35480,42210,53550,67700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,1690,3.1,0.864,0.87,NA,26.65,55430,1.9,18.78,22.77,27.63,30.5,32.51,39050,47370,57480,63430,67620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,750,20.3,0.382,0.58,NA,19.88,41360,1.5,14.99,16.68,19.09,22.68,25.19,31180,34690,39700,47180,52400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1980,10.2,1.013,0.63,NA,15.82,32900,2.7,13.85,14.36,15.24,17.31,18.95,28800,29880,31700,36010,39420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,2150,14.2,1.099,0.88,NA,21.52,44760,2,15.71,18.62,21.76,24.36,27.68,32680,38740,45250,50670,57570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,1150,9.8,0.59,0.97,NA,18.13,37710,2.9,14.24,15.34,17.56,19.94,23.76,29610,31910,36520,41470,49410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,1860,16,0.953,0.65,NA,23.04,47930,3,14.75,18,23.13,28.02,31.01,30690,37440,48120,58280,64500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,**,**,**,**,NA,19.38,40300,4.2,16.27,17.2,18.75,20.79,23.84,33840,35770,38990,43240,49590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,2110,15.5,1.077,1.25,NA,20.59,42830,2.9,14.48,16.26,19.69,24.48,28.99,30110,33830,40960,50910,60310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1600,5.1,0.817,1.05,NA,23.26,48380,1,17.47,20.14,22.85,25.96,30.14,36330,41900,47520,54010,62690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,12750,5.2,6.521,0.94,NA,18.81,39120,1,14.24,15.83,18.25,21.41,24.48,29620,32920,37950,44530,50910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2290,8.1,1.169,1.48,NA,21.82,45390,2.9,14.29,15.6,20.15,27.1,31.76,29720,32440,41920,56370,66070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,1780,5.7,0.912,0.85,NA,22.57,46940,2.2,16.44,18.69,22.62,25.81,29.61,34190,38880,47050,53690,61600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,1740,10.5,0.892,1.29,NA,25.15,52310,3.6,17.25,19.8,23.72,29.49,36.65,35890,41190,49330,61340,76230,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,490,28.2,0.249,0.49,NA,18.79,39080,1.8,15.72,16.78,18.44,20.46,23.67,32700,34890,38350,42560,49230,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,800,16.9,0.407,0.61,NA,32.39,67360,1.9,26.05,28.52,32.59,37.14,40.01,54170,59310,67800,77250,83210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2700,12.3,1.382,1.02,NA,28.33,58920,3.7,17.7,21.2,27.12,32.41,40.39,36810,44090,56420,67420,84010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,**,**,**,**,NA,26.77,55690,5.4,18.27,21.14,25.29,30.56,36.72,38000,43960,52600,63570,76380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,690,0,0.351,0.56,NA,25.25,52510,2.4,18.16,20.81,24.59,30.29,30.89,37760,43290,51150,63000,64260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,3570,0,1.823,0.76,NA,25.94,53950,2.3,18.3,20.08,25.77,31.27,31.75,38050,41770,53610,65030,66030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,1430,0,0.731,0.96,NA,26.24,54590,3.6,17.85,21.74,29.62,30.28,30.29,37130,45220,61600,62990,63000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,5760,7.5,2.943,1.13,NA,26.33,54760,2,15.87,19.76,25.78,31.14,38.39,33020,41100,53620,64780,79850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,11350,4.2,5.802,1.11,NA,23.45,48780,4.2,15.53,17.36,20.63,28.86,37.58,32310,36120,42910,60030,78160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,330,38.1,0.168,0.4,NA,22.37,46540,2.5,17.01,19.17,22.25,25.22,29.1,35390,39860,46280,52460,60530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,6000,4.5,3.066,0.85,NA,32.78,68190,1.5,22.19,27.42,33.05,38.05,43.11,46160,57030,68750,79150,89660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,1630,19.8,0.834,0.72,NA,27.79,57800,3.7,15.97,19.35,27.41,35.19,40.31,33220,40240,57020,73190,83850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,4910,8.8,2.511,0.58,NA,23.47,48820,1.4,17.87,20.47,23.24,26.74,30.18,37180,42570,48350,55620,62780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,16940,4.7,8.661,0.65,NA,23.36,48580,1,16.1,19.11,23.2,27.83,30.94,33490,39750,48250,57880,64350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,1460,25.7,0.744,0.68,NA,19.66,40900,2.6,15,16.61,18.69,22.13,26.33,31200,34540,38880,46030,54780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,80,31.7,0.04,0.13,NA,24.84,51660,4.5,17.38,20.05,23.91,29.21,35.06,36150,41700,49720,60750,72920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,**,**,**,**,NA,20.32,42270,11.1,13.91,14.92,20.41,23.54,28.42,28930,31030,42440,48960,59110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,2040,9.6,1.044,0.6,NA,25.92,53910,3,18.13,21.14,24.81,29.65,35.46,37710,43960,51610,61680,73750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,650,33.9,0.332,0.58,NA,19.99,41570,1.9,16.07,17.27,19.21,22.53,25.17,33430,35930,39960,46860,52340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,36590,3.6,18.706,0.93,NA,21.98,45720,1,14.91,17.04,20.82,25.83,30.97,31010,35450,43310,53720,64410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,500,30.6,0.254,0.87,NA,19.23,40000,1.9,15.01,16.44,18.7,22.14,24.65,31220,34200,38890,46050,51270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,290,11.6,0.15,2.23,NA,34.39,71530,7.8,20.43,25.32,33.84,40.69,50.67,42500,52660,70390,84640,105400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,2390,8,1.22,0.97,NA,22.25,46280,2.4,14.84,17.08,20.91,24.73,31.48,30880,35530,43500,51440,65470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1690,16.9,0.865,0.25,NA,20.1,41820,4.2,13.56,14.73,17.63,23.69,30.21,28210,30650,36670,49280,62850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,90,27.8,0.047,0.29,NA,33.3,69270,8.5,20.02,23.91,31.09,44.08,49,41650,49730,64670,91690,101930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,80,38.2,0.039,0.4,NA,30.63,63710,4.6,22,24.88,30.21,35.65,42.14,45750,51750,62840,74150,87640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,630,30.3,0.322,0.15,NA,17.52,36440,2.5,13.78,14.97,16.83,19.15,23.2,28670,31130,35020,39830,48260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,400,11.3,0.204,0.77,NA,16.56,34440,1.8,13.52,13.95,15.08,18.18,22.88,28110,29020,31370,37810,47600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,50,47.5,0.026,0.57,NA,20.43,42480,13.2,13.52,13.89,15.19,26.31,37.09,28110,28880,31600,54730,77150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,140,14.3,0.07,0.38,NA,27.07,56300,3.6,20.49,23.5,27.22,30.03,31.78,42610,48880,56610,62450,66090,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,**,**,**,**,NA,28.43,59130,6.9,22.77,26.12,28.22,30.31,31.57,47370,54330,58690,63050,65670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,91730,1.9,46.903,1.1,NA,34.54,71840,1.2,18.51,24.37,32.45,44.53,52.52,38500,50680,67500,92630,109240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,9770,4.8,4.996,1.13,NA,48.03,99910,1.4,30.06,39.07,48,58.14,66.2,62530,81260,99840,120940,137700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,**,**,**,**,NA,37.82,78660,2.9,26.24,28.61,34.88,46.99,56.62,54580,59510,72540,97730,117770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,750,20.1,0.382,0.89,NA,39.92,83040,4.3,25.41,31.12,43.45,48.23,51.23,52850,64730,90380,100310,106550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,110,29.2,0.057,0.66,NA,27.38,56950,6.5,20.48,23.7,27.5,30.71,35.88,42610,49290,57190,63870,74630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,15110,7.9,7.724,1.54,NA,33.25,69160,2.1,20.17,26.24,31.14,42.28,49.02,41950,54590,64780,87950,101970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,360,49.6,0.182,1.1,NA,22.45,46700,5.5,17.39,20.16,22.2,24.25,25.48,36160,41930,46180,50440,53000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,**,**,**,**,NA,19.78,41140,6,14.28,15.66,18.13,24.8,28.9,29700,32580,37700,51590,60120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,840,29.8,0.431,1.57,NA,29.33,61000,5.6,18.36,25.34,29.17,34.46,40.32,38190,52710,60680,71680,83870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,2760,16,1.412,1,NA,34.52,71800,8.7,20.26,23.53,37.47,45.54,49.07,42130,48950,77940,94730,102060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,15840,5.7,8.096,1.16,NA,27.11,56400,1.9,16.74,20.19,25.74,33.76,39.58,34830,42000,53530,70220,82320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,100,27.3,0.049,1.8,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,4840,8.4,2.474,0.85,NA,40.96,85210,2,27.69,34.6,43.46,48.38,51.56,57610,71980,90390,100630,107240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,2910,10.3,1.488,2.08,NA,36.65,76230,3.1,25.3,28.92,37.11,45.39,49.83,52610,60160,77200,94410,103650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,1580,11.7,0.806,6.87,NA,34.83,72440,3.5,24.81,27.86,32.14,42.22,49.24,51600,57940,66860,87810,102410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,9680,3.5,4.95,1.05,NA,39.81,82810,2.7,21.31,28.73,39.61,50.39,60,44320,59770,82390,104810,124790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,1000,24.4,0.509,1.36,NA,32.67,67960,5.9,17.52,21.28,30.92,44.77,48.97,36450,44250,64310,93120,101860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,560,39.7,0.287,1.22,NA,42.88,89190,14.7,24.84,33.04,40.3,56.58,61.49,51670,68720,83830,117690,127890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,520,37.6,0.266,1.34,NA,33.65,70000,20.4,16.31,20.64,29.32,49.32,58.78,33930,42920,60990,102580,122270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,5400,6.3,2.759,1.76,NA,24.24,50410,3,17.29,19.97,23.98,28.49,31.48,35970,41530,49880,59270,65470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,530,9.1,0.269,1.1,NA,33.51,69710,3,19.48,31.05,35.12,38.47,40.57,40520,64590,73050,80010,84390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,4520,13,2.309,0.77,NA,39.45,82060,4.1,19.05,27.31,38.92,51.24,62.07,39620,56800,80950,106580,129100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,130,45.3,0.068,0.38,NA,38.45,79980,2.6,27.38,30.89,40.53,45.97,49.17,56950,64240,84310,95610,102280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,210,36.3,0.106,0.79,NA,40.1,83410,6.9,27.25,32.01,42.43,47.86,51.12,56670,66580,88250,99540,106320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,2660,17,1.36,1.47,NA,32.26,67100,3.7,21.18,26.1,30.67,37.53,46.23,44050,54290,63800,78070,96150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,2210,18.1,1.128,1.22,NA,36.6,76120,6,17.73,21.69,34.36,51.97,61.39,36870,45110,71470,108090,127690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,910,22.8,0.464,0.9,NA,43.15,89740,3.2,30.58,41.4,45.07,48.66,50.89,63620,86100,93740,101220,105850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,1300,41.4,0.667,3,NA,19.29,40110,6.6,13.51,14,17.77,23.85,28.33,28100,29120,36960,49600,58940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,**,**,**,**,NA,25.15,52310,18.6,14.1,16.36,22.96,33.07,39.91,29320,34020,47750,68780,83020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,250,41.9,0.129,0.32,NA,18.37,38200,4.3,15.22,16.14,17.63,19.12,24.24,31650,33560,36660,39770,50410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,1750,14.4,0.895,1.09,NA,40.4,84030,2.8,27.69,35.03,41.79,47.48,51.18,57590,72850,86910,98760,106460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,280,7.9,0.143,0.81,NA,49.03,101980,2.2,29.47,36.27,54.07,60.26,64.14,61300,75430,112470,125350,133400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,800,30,0.411,2.12,NA,22.38,46560,10.9,15.45,16.97,19.63,25.49,34.63,32140,35300,40820,53010,72030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,510,27.4,0.263,0.83,NA,28.94,60190,6.4,18.96,22.4,30.11,35.84,38.87,39440,46590,62620,74540,80860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,800,10.7,0.411,0.38,NA,30.56,63560,1.7,24.22,27.61,30.57,33.37,37.56,50370,57420,63580,69400,78130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,**,**,**,**,NA,26.69,55520,6.3,17.73,21.35,25.75,31.21,38.67,36890,44410,53570,64920,80420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,390,47.2,0.2,0.93,NA,22.94,47710,6.8,14.59,17.41,22.57,28,31.54,30350,36220,46950,58250,65590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,210,34.4,0.106,0.46,NA,28.32,58900,4.5,17.02,19.38,29.01,34.68,38.94,35400,40300,60330,72130,81000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,180,26.3,0.092,0.32,NA,28.97,60260,6.7,17.71,21.67,29.92,35.69,39.04,36850,45080,62230,74230,81210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,70830,2.6,36.214,0.92,NA,30.78,64030,1.5,16.84,21.47,29.27,38.62,48.23,35020,44650,60880,80340,100310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,6700,5.3,3.426,1,NA,39.59,82350,1.8,25.44,30.57,38.28,48.31,58.17,52920,63590,79620,100490,120990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1300,21.2,0.663,1,NA,23.62,49130,4.2,15.03,17.95,22.4,28.73,35.21,31250,37340,46580,59770,73240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,**,**,**,**,NA,29.03,60390,8.1,16.02,17.17,19.07,41.55,50.44,33330,35710,39670,86430,104910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,2280,19.3,1.168,0.85,NA,32.01,66580,2.6,19.44,27.8,34.27,37.82,39.98,40440,57830,71270,78660,83160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,3460,6.6,1.77,11.51,NA,41.92,87190,3.2,27.6,35.04,45.05,49.62,52.73,57400,72880,93700,103210,109670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,520,40.5,0.267,2.41,NA,32.17,66910,10.5,18.63,22.96,30.25,41.89,49.88,38760,47760,62920,87130,103750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,**,**,**,**,NA,49.14,102210,7.5,29.42,43.26,50.64,60.17,65.66,61190,89970,105320,125150,136570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,1010,15,0.517,1.3,NA,38.97,81060,3.5,23.22,34.22,40.43,46.6,50.6,48300,71180,84100,96930,105250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,150,8.5,0.079,0.47,NA,48.01,99860,3.6,37.78,43.06,48.03,54.08,61.24,78580,89560,99910,112480,127390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,**,**,**,**,NA,27.16,56490,10.1,20.49,23.17,26.95,30.19,35.16,42620,48180,56050,62800,73120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,310,24,0.161,0.87,NA,25.07,52150,4,16.83,19.07,23.62,31.52,36.59,35000,39660,49130,65560,76110,,
