AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,930,27.6,0.482,1.59,NA,NA,55.9,116260,5.6,33.88,38.7,52.26,68.53,80.78,70480,80490,108700,142550,168020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,190,10.6,0.099,0.61,NA,NA,49.88,103750,2.4,37.52,38.7,48.35,61.24,64.35,78040,80490,100580,127370,133850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,5410,3.2,2.823,1.35,NA,NA,56.24,116970,0.9,37.69,44.89,49.72,62.32,79.66,78400,93370,103420,129620,165690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,**,**,**,**,NA,NA,49.91,103800,3.1,37.89,48.2,48.35,48.36,61.69,78810,100260,100580,100590,128320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,690,8.2,0.358,2.34,NA,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,5000,6.8,2.61,1.32,NA,NA,50.33,104690,1.2,34.02,37.88,48.06,61.23,70.18,70750,78790,99970,127360,145970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,1870,7.7,0.975,0.9,NA,NA,52.86,109940,2,30.12,37.53,49.09,62.79,79.06,62650,78060,102110,130600,164450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,1300,25.2,0.677,0.94,NA,NA,31.78,66100,2.7,23.03,25.99,29.82,37.13,45.48,47910,54050,62020,77240,94600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,120,25.4,0.06,0.41,NA,NA,39.11,81360,5.3,26.76,29.59,37.98,45.48,49.59,55650,61550,78990,94590,103140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,790,8.7,0.41,1.21,NA,NA,33.69,70060,2.7,22.6,26.22,30.6,38.27,47.82,47010,54540,63660,79600,99460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,350,40.7,0.181,1.67,NA,NA,37.31,77600,13,23,23.01,37.84,47.35,47.35,47840,47860,78700,98500,98500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,590,9.2,0.31,0.68,NA,NA,36.74,76410,1.5,26.76,30.92,37.33,38.73,47.76,55650,64320,77640,80550,99340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1410,8.4,0.738,1.02,NA,NA,36.25,75410,1.6,27.13,29.39,35.94,39.97,47.75,56430,61130,74750,83140,99320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,180,13.9,0.096,1.17,NA,NA,36.09,75080,2.3,22.61,29.07,36.61,48.5,48.5,47030,60460,76150,100870,100870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,240,10.9,0.123,1.17,NA,NA,33.35,69370,5.5,22.79,23.45,34.23,37.63,45.75,47410,48770,71210,78270,95150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,510,5.4,0.268,0.61,NA,NA,38.77,80640,1.9,23.32,29.07,38.02,48.5,61.97,48510,60460,79080,100870,128890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,330,15.4,0.173,0.61,NA,NA,35.13,73080,2.9,26.6,26.6,33.9,37.49,47.35,55330,55330,70520,77990,98490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,840,11.9,0.439,0.84,NA,NA,35.89,74640,3.2,21.27,27.12,36.58,43.13,48.5,44240,56400,76090,89710,100870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,550,13.2,0.286,0.72,NA,NA,28.14,58530,2.2,22.27,22.89,28.32,33.12,37.63,46320,47620,58900,68880,78270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,22500,2.1,11.733,1.3,NA,NA,43.32,90110,1.5,23.01,29.36,38.51,50.73,64.42,47860,61070,80110,105530,134000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,detailed,50,33,0.029,0.3,NA,NA,31.64,65800,7.6,19.13,24.43,30.15,37.38,45.75,39790,50810,62710,77740,95170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,470,29.9,0.245,2.21,NA,NA,32.82,68260,6.8,25.08,26.99,26.99,37.64,43.79,52170,56130,56130,78300,91090,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,240,20.3,0.128,0.51,NA,NA,44.85,93290,4.4,21.41,27.27,41.93,49.17,72.92,44520,56730,87220,102280,151680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,360,7.9,0.186,1.35,NA,NA,36.35,75600,3,23,27.27,34.78,44.23,50.63,47840,56730,72340,92000,105300,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,830,33.1,0.43,3.81,NA,NA,42.23,87840,5.7,24.72,30.98,39.49,51.69,67.4,51420,64430,82140,107520,140200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,720,15.7,0.377,1.13,NA,NA,47.09,97940,4.6,25.8,30.14,40.56,49.41,74.54,53670,62700,84360,102760,155040,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,270,13.3,0.14,0.87,NA,NA,40.32,83860,2.7,25.3,31.67,38.58,45.45,57.1,52620,65880,80250,94540,118760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1032,Foresters,detailed,80,46.3,0.042,0.62,NA,NA,46.26,96220,7.1,33.3,35.81,41.15,56.48,67.01,69250,74490,85600,117480,139370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,400,2.4,0.209,3.6,NA,NA,69.91,145410,0.8,36.57,43.69,58.43,78.33,#,76060,90880,121540,162930,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,4270,5.7,2.225,2.89,NA,NA,53.16,110580,2.8,28.04,34.39,48.16,62.74,79.93,58330,71530,100170,130500,166250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,150,20.6,0.08,1.65,NA,NA,44.5,92560,1.6,26.64,34.11,45.78,50.28,57.81,55400,70940,95220,104580,120240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,200,30.3,0.107,0.75,NA,NA,64.39,133930,8.7,28.89,37.94,60.8,76.7,96.92,60090,78920,126470,159530,201590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,detailed,60,32.5,0.029,0.48,NA,NA,49.02,101970,3.2,32.71,41.43,48.83,53.05,74.54,68030,86180,101560,110340,155040,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,550,13.6,0.287,0.5,NA,NA,43.35,90160,4.1,24.12,29.36,40.53,54.97,62.35,50170,61070,84300,114340,129680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,160,4.4,0.086,1.81,NA,NA,55.12,114650,2.8,34.62,38.37,49,62.67,80.22,72010,79800,101920,130360,166860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1830,7.5,0.953,1.75,NA,NA,44.85,93280,2.8,29.75,36.57,39.84,50.31,63.08,61880,76060,82860,104640,131210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,430,25.5,0.226,1.35,NA,NA,48.76,101410,6.3,29.03,30.67,47.55,62.15,80.39,60380,63780,98900,129270,167210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,100,18.2,0.05,1.11,NA,NA,54.96,114320,5.6,37.45,44.24,48.83,62.25,74.8,77900,92010,101560,129490,155590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,230,7.1,0.121,0.86,NA,NA,61.27,127430,5.4,40.91,48.89,59.85,69.42,78.75,85090,101690,124490,144400,163800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3011,Economists,detailed,210,18.2,0.112,1.01,NA,NA,56.86,118260,5.5,37.82,39.9,50.73,64.42,78.75,78660,83000,105530,134000,163800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3022,Survey Researchers,detailed,250,30.9,0.132,2.1,NA,NA,33.25,69170,7,18.49,22.79,29.13,37.13,54.15,38470,47410,60600,77240,112620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3033,Clinical and Counseling Psychologists,detailed,580,9.2,0.303,0.74,NA,NA,52.24,108660,3.1,31.09,38.27,48.92,60.74,64.06,64670,79590,101750,126330,133240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3034,School Psychologists,detailed,650,6.4,0.339,0.84,NA,NA,47.89,99600,2.5,37.65,38.54,47.64,50.73,61.67,78300,80160,99090,105530,128280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",detailed,330,4.3,0.171,1.75,NA,NA,51.05,106180,2.3,27.27,46.25,53.38,59.85,63.08,56730,96200,111030,124490,131210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,1100,3.4,0.573,2.07,NA,NA,48.14,100120,0.9,38.08,40.53,48.7,50.73,60.34,79210,84300,101290,105530,125510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,detailed,90,37.2,0.044,0.94,NA,NA,37.53,78070,5.8,23.68,31.26,38.84,41.81,52.19,49260,65010,80800,86970,108560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,170,43.8,0.09,2.24,NA,NA,54.27,112880,9.2,30.37,38.06,58.66,64.61,73.49,63170,79160,122010,134400,152870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",detailed,440,19,0.228,0.93,NA,NA,47.78,99380,2.6,30.19,35.18,44.26,57.38,64.7,62800,73170,92060,119340,134580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4013,Food Science Technicians,detailed,210,24.4,0.11,1.34,NA,NA,24.65,51270,6,20.67,21.03,21.03,26.31,33.43,42990,43740,43740,54720,69540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,2750,9.7,1.433,2.65,NA,NA,27.12,56420,2,18.9,22.66,26.71,30.28,37.27,39320,47130,55570,62990,77520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,470,15.7,0.247,0.6,NA,NA,27.4,56980,2.8,18.18,21.98,26.55,30.71,37.37,37820,45730,55230,63870,77740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,220,34.6,0.114,0.47,NA,NA,28.95,60210,3.7,22.4,26.24,26.86,33.77,36.11,46590,54580,55860,70240,75100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,detailed,370,7.9,0.191,0.94,NA,NA,24.62,51210,2.2,18.24,21.17,21.17,27.02,34.2,37940,44040,44040,56190,71140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,110,5.8,0.059,0.27,NA,NA,22.21,46200,1.6,16.6,16.6,19.19,25.54,35.18,34530,34530,39920,53120,73170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,190,2.6,0.1,0.83,NA,NA,37.96,78950,0.6,29.82,36.11,36.11,45.45,50.31,62030,75100,75100,94540,104640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,510,19.7,0.265,0.6,NA,NA,32.14,66840,3,22.74,26.86,30.72,35.64,44.3,47300,55860,63910,74130,92150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,1560,8.4,0.812,1.08,NA,NA,46.52,96760,2.2,30.26,38.36,45.87,53.05,64.61,62940,79790,95400,110340,134400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,130,20.4,0.07,0.45,NA,NA,35.35,73530,7.9,16.21,27.31,29.89,45.08,60.49,33710,56800,62160,93770,125820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,31370,2.8,16.362,1.03,NA,NA,29.28,60900,0.8,18,22.57,28.23,36.72,44.43,37430,46940,58720,76370,92420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,3240,3.4,1.69,0.8,NA,NA,36.43,75770,1.3,23.47,27.84,35.4,46.57,50.12,48820,57910,73640,96870,104250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,detailed,310,33.9,0.164,0.42,NA,NA,23.53,48940,6.8,17.82,18.84,22.66,28.86,28.86,37070,39190,47130,60020,60020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,2250,10.6,1.176,1.83,NA,NA,25.35,52720,2.1,18.1,20.44,23.13,28.97,35.4,37640,42520,48120,60250,73630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,6570,4.9,3.424,1.55,NA,NA,28.2,58650,1.6,18.2,22.66,23.98,30.63,38,37860,47130,49870,63720,79030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,110,4.3,0.058,0.28,NA,NA,28.81,59930,1.2,17.23,18.84,28.86,36.65,39.12,35830,39190,60020,76240,81370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,4810,6.3,2.506,1.04,NA,NA,29.4,61160,1.3,18.94,22.95,28.83,35.81,37.33,39390,47730,59970,74490,77640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,2360,6,1.23,1,NA,NA,37.34,77660,1.1,23.74,30.51,37.44,44.79,47.97,49380,63460,77880,93170,99770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1340,7.7,0.697,0.86,NA,NA,31.45,65410,2.5,18.66,23.47,31.69,37.72,46.24,38800,48820,65920,78450,96170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,460,8.3,0.239,0.68,NA,NA,39.64,82440,3.5,22.66,30.75,42.9,47.8,51.69,47130,63970,89230,99420,107520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,520,12.2,0.271,0.68,NA,NA,33.31,69280,2.2,22.85,26.19,30.14,37.83,47.41,47540,54470,62700,78690,98620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,770,0.8,0.402,0.61,NA,NA,36.37,75660,0.3,28.73,30.51,36.28,39.47,47.62,59750,63470,75460,82100,99060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,4570,12.6,2.383,0.84,NA,NA,21.69,45120,3.4,16.44,17.84,22.38,23.31,28.42,34190,37110,46550,48480,59110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,1530,12.7,0.797,1.84,NA,NA,24.01,49930,3.1,16.23,18.6,22.31,29,36.82,33750,38700,46410,60320,76580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,1510,11,0.787,1.22,NA,NA,30.33,63090,4,17.82,21.08,29.27,39.12,46.57,37070,43840,60880,81370,96870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,420,15.9,0.218,0.61,NA,NA,36.31,75530,3.3,23.94,29.27,37.11,37.65,46.98,49790,60870,77200,78300,97720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,110,44.1,0.058,0.39,NA,NA,37.03,77030,10.8,23.47,23.47,29.19,51.17,59.3,48810,48810,60700,106440,123350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,500,41.3,0.26,3.49,NA,NA,23.47,48820,6.8,14.71,17.89,23.38,28.84,36.2,30590,37200,48640,59990,75300,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,15440,3.5,8.05,0.96,NA,NA,56.05,116590,3.1,24.36,35.73,48.15,71.71,98.81,50660,74330,100150,149150,205520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,8540,5.7,4.452,0.92,NA,NA,69.59,144740,3.6,36.56,46.08,62.09,81.56,#,76040,95840,129140,169650,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,510,3.7,0.264,1.34,NA,NA,64.14,133400,1.1,47.99,48.5,63.15,72.65,91.03,99830,100880,131340,151110,189340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,4560,8,2.378,1,NA,NA,37,76960,5.2,22.73,28.15,35.81,47.53,49.39,47280,58560,74490,98870,102720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,570,17.3,0.299,0.83,NA,NA,26.41,54940,3.6,17.82,21.87,23.98,30.08,36.74,37070,45480,49880,62570,76420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,650,15.7,0.337,1.03,NA,NA,38.48,80030,5.5,22.17,23.64,35.73,44.98,68.05,46110,49170,74330,93560,141540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,91570,0.8,47.752,0.82,NA,NA,34.19,71120,0.5,17.59,22.46,29.75,46.35,49.94,36600,46720,61880,96410,103870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,880,17.5,0.457,0.81,NA,NA,*,118050,2.4,*,*,*,*,*,50600,64490,99850,163850,199750,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,430,10.3,0.222,0.83,NA,NA,*,105230,2.1,*,*,*,*,*,61690,64490,92260,121760,166110,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,550,2.4,0.285,0.91,NA,NA,*,96630,1.7,*,*,*,*,*,61690,74230,81460,122350,140130,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,410,3,0.216,0.86,NA,NA,*,139300,1.3,*,*,*,*,*,81730,121660,121660,156720,201130,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,510,2.2,0.264,0.78,NA,NA,*,97730,0.8,*,*,*,*,*,58620,64490,81980,124240,154790,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,90,2.6,0.045,0.62,NA,NA,*,93550,0.7,*,*,*,*,*,61690,64490,81980,127880,127880,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,330,1.2,0.172,1.2,NA,NA,*,106050,0.7,*,*,*,*,*,61690,72990,93340,121430,157290,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,160,3.5,0.086,2.22,NA,NA,*,101810,1.3,*,*,*,*,*,58370,92940,92940,127780,127780,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,180,1.3,0.094,1.06,NA,NA,*,97150,0.5,*,*,*,*,*,61690,65530,93070,120450,154320,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,140,3.6,0.075,2.09,NA,NA,*,90150,1.2,*,*,*,*,*,58590,62600,93090,105960,121980,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,60,4.4,0.034,0.53,NA,NA,*,80540,1,*,*,*,*,*,45680,58260,77630,120040,120040,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,160,2.3,0.086,1.02,NA,NA,*,130020,1.1,*,*,*,*,*,61820,82170,120380,161170,201130,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,140,4,0.075,0.75,NA,NA,*,87210,1.6,*,*,*,*,*,58010,64460,82150,116400,122990,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,1000,19,0.523,2.04,NA,NA,*,78280,5.1,*,*,*,*,*,58650,61080,62920,93320,122470,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,170,2.8,0.09,1.01,NA,NA,*,84720,1.3,*,*,*,*,*,55510,61690,78070,96450,124130,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,50,7.3,0.027,0.24,NA,NA,*,77470,1,*,*,*,*,*,48720,60270,63900,90640,121610,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1290,2.4,0.673,0.49,NA,NA,*,176220,0.6,*,*,*,*,*,97360,125290,158990,#,#,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,810,1.3,0.423,0.88,NA,NA,*,84910,0.7,*,*,*,*,*,61690,73420,77010,97820,125560,True,
